title,year,genre1,genre2,genre3,country,language,director,reviews_from_users,reviews_from_critics
The Philadelphia Experiment,1984,5,3,7,4,1,Stewart Raffill,65.0,28.0
El pico 2,1984,3,,,8,7,Eloy de la Iglesia,2.0,1.0
Pinot simple flic,1984,12,3,,7,5,Gérard Jugnot,1.0,1.0
La pirate,1984,3,7,,7,5,Jacques Doillon,1.0,2.0
Places in the Heart,1984,3,,,4,1,Robert Benton,58.0,27.0
I Go Pogo,1980,18,12,,4,1,Marc Paul Chinoy,4.0,
Polar,1984,2,16,,7,5,Jacques Bral,2.0,
Police Academy,1984,12,,,4,1,Hugh Wilson,153.0,55.0
The Pope of Greenwich Village,1984,14,12,2,4,1,Stuart Rosenberg,51.0,25.0
Prime Risk,1985,2,3,16,4,1,Michael Farkas,4.0,4.0
The Princess and the Call Girl,1986,12,3,7,4,1,"Gérard Loubeau, Radley Metzger",4.0,5.0
Prison Ship,1986,14,12,15,4,1,Fred Olen Ray,16.0,8.0
Protocol,1984,12,,,4,1,Herbert Ross,28.0,10.0
Purple Hearts,1984,3,8,,4,1,Sidney J. Furie,13.0,3.0
Purple Rain,1984,3,20,19,4,1,Albert Magnoli,111.0,82.0
Pyar Jhukta Nahin,1985,13,7,,8,7,Vijay Sadanah,3.0,
Qing cheng zhi lian,1984,3,7,8,8,7,Ann Hui,3.0,3.0
Le quart d'heure américain,1982,12,,,7,7,Philippe Galland,1.0,1.0
Questo e quello,1983,12,,,5,2,Sergio Corbucci,1.0,
Racing with the Moon,1984,12,3,7,4,1,Richard Benjamin,28.0,9.0
Il ragazzo di campagna,1984,12,,,5,2,"Franco Castellano, Giuseppe Moccia",2.0,3.0
The Razor's Edge,1984,3,7,8,4,1,John Byrum,115.0,18.0
Razorback,1984,10,16,,8,1,Russell Mulcahy,65.0,61.0
Reckless,1984,12,3,7,4,1,James Foley,28.0,13.0
Red Dawn,1984,14,3,,4,1,John Milius,376.0,111.0
The Red Fury,1984,3,,,4,1,Lyman Dayton,5.0,
Repo Man,1984,12,2,15,4,1,Alex Cox,169.0,142.0
The Deadly Spawn,1983,10,15,,4,1,Douglas McKeown,69.0,106.0
Revenge of the Nerds,1984,12,,,4,1,Jeff Kanew,140.0,67.0
Rhinestone,1984,12,20,,4,1,Bob Clark,58.0,16.0
Les ripoux,1984,12,2,,7,5,Claude Zidi,15.0,6.0
"Rive droite, rive gauche",1984,3,,,7,5,Philippe Labro,1.0,1.0
The River Rat,1984,5,2,3,4,1,Thomas Rickman,13.0,2.0
The River,1984,3,,,4,1,Mark Rydell,14.0,17.0
Roadhouse 66,1984,14,12,7,4,1,John Mark Robinson,15.0,4.0
Rok spokojnego slonca,1984,3,7,8,8,1,Krzysztof Zanussi,5.0,10.0
Romancing the Stone,1984,14,5,12,8,1,Robert Zemeckis,132.0,77.0
Ronja Rövardotter,1984,5,3,13,8,7,Tage Danielsson,26.0,10.0
The Rosebud Beach Hotel,1984,12,,,4,1,Harry Hurwitz,8.0,4.0
Rozpustený a vypustený,1985,12,2,,8,7,Ladislav Smoljak,1.0,
Rumburak,1985,12,13,6,8,7,Václav Vorlícek,,2.0
Runaway,1984,14,2,15,4,1,Michael Crichton,81.0,57.0
Running Hot,1984,2,3,,4,1,Mark Griffiths,6.0,13.0
On the Line,1984,3,,,4,1,José Luis Borau,4.0,1.0
SF Shinseiki Lensman,1984,18,5,15,6,4,"Shûichi Hirokawa, Yoshiaki Kawajiri",13.0,3.0
Saaransh,1984,3,,,8,7,Mahesh Bhatt,10.0,3.0
Sam's Son,1984,3,,,4,1,Michael Landon,7.0,
Le sang des autres,1984,3,4,7,8,1,Claude Chabrol,7.0,4.0
Los santos inocentes,1984,3,,,8,7,Mario Camus,11.0,9.0
Saraba hakobune,1984,6,9,7,6,4,Shûji Terayama,2.0,2.0
Savage Streets,1984,14,2,3,4,1,"Danny Steinmann, Tom DeSimone",53.0,88.0
Scandalous,1984,12,9,,2,1,Rob Cohen,6.0,2.0
Schatjes!,1984,12,,,8,7,Ruud van Hemert,7.0,4.0
Der Schneemann,1985,5,12,2,8,3,Peter F. Bringmann,2.0,1.0
De schorpioen,1984,3,16,,8,7,Ben Verbong,1.0,
Scream for Help,1984,10,9,2,2,1,Michael Winner,29.0,31.0
Screamplay,1985,12,10,9,4,1,Rufus Butler Seder,6.0,4.0
Secerna vodica,1983,12,,,8,7,Svetislav Prelic,1.0,
Second Time Lucky,1984,5,12,3,8,1,Michael Anderson,6.0,10.0
The Secret Diary of Sigmund Freud,1984,1,12,,8,1,Danford B. Greene,7.0,
Secret Honor,1984,1,12,3,4,1,Robert Altman,25.0,38.0
Seksmisja,1984,5,12,15,8,7,Juliusz Machulski,31.0,17.0
Serpiente de mar,1985,5,10,,8,1,Amando de Ossorio,14.0,14.0
Sesión continua,1984,3,,,8,7,José Luis Garci,,
As Sete Vampiras,1986,12,10,9,8,7,Ivan Cardoso,3.0,3.0
Setouchi shonen yakyu dan,1984,12,3,8,6,4,Masahiro Shinoda,2.0,2.0
Shang Hai zhi yen,1984,12,7,,8,7,Hark Tsui,2.0,4.0
Sharaabi,1984,12,3,7,8,7,Prakash Mehra,10.0,
Shark: Rosso nell'oceano,1984,14,5,12,5,2,Lamberto Bava,54.0,39.0
She'll Be Wearing Pink Pyjamas,1985,12,,,2,1,John Goldschmidt,6.0,2.0
Sheena,1984,5,6,,2,1,John Guillermin,54.0,26.0
Shen yong shuang xiang pao,1984,14,12,,8,7,Tung Cho 'Joe' Cheung,3.0,1.0
Sang gong kei bing,1984,14,2,16,8,7,Johnny Mak,8.0,8.0
The Shooting Party,1985,3,7,,2,1,Alan Bridges,24.0,9.0
Silent Madness,1984,10,16,,4,1,Simon Nuchtern,20.0,20.0
"Silent Night, Deadly Night",1984,10,16,,4,1,Charles E. Sellier Jr.,201.0,228.0
The Silent One,1985,5,3,13,8,1,Yvonne Mackay,3.0,7.0
Si shui liu nian,1984,3,,,8,7,Ho Yim,1.0,1.0
Sixteen Candles,1984,12,7,,4,1,John Hughes,200.0,83.0
Slagskämpen,1984,9,14,16,8,1,Tom Clegg,9.0,2.0
Slapstick (Of Another Kind),1982,12,6,15,4,1,Steven Paul,18.0,13.0
Slayground,1983,2,3,,2,1,Terry Bedford,8.0,9.0
La smala,1984,12,,,7,5,Jean-Loup Hubert,1.0,
Snowballing,1984,12,,,4,1,Charles E. Sellier Jr.,2.0,1.0
A Soldier's Story,1984,2,3,9,4,1,Norman Jewison,54.0,28.0
Sonatine,1984,3,,,8,5,Micheline Lanctôt,5.0,1.0
Songwriter,1984,3,20,,4,1,Alan Rudolph,12.0,8.0
Special Effects,1984,3,10,16,4,1,Larry Cohen,14.0,22.0
Splash,1984,12,6,7,4,1,Ron Howard,109.0,43.0
Splitz,1982,12,20,,4,1,Domonic Paris,4.0,7.0
Les spécialistes,1985,5,2,,7,5,Patrice Leconte,5.0,5.0
Star Trek III: The Search for Spock,1984,14,5,15,4,1,Leonard Nimoy,209.0,79.0
Starman,1984,7,15,,4,1,John Carpenter,148.0,98.0
Sta se zgodi kad se ljubav rodi,1984,12,,,8,7,Zoran Calic,,
The Stone Boy,1984,3,,,4,1,Christopher Cain,13.0,5.0
Stranger Than Paradise,1984,12,3,,4,1,Jim Jarmusch,111.0,70.0
Strangers Kiss,1983,3,,,4,1,Matthew Chapman,3.0,4.0
Strangers in Paradise,1984,12,19,15,4,1,Ulli Lommel,3.0,5.0
Streets of Fire,1984,14,2,3,4,1,Walter Hill,185.0,106.0
Streetwalkin',1985,14,3,16,4,1,Joan Freeman,15.0,15.0
Stuck on You!,1982,12,7,,4,1,"Michael Herz, Lloyd Kaufman",17.0,4.0
Success Is the Best Revenge,1984,3,,,7,1,Jerzy Skolimowski,1.0,4.0
Un été à Saint-Tropez,1983,3,20,7,7,7,David Hamilton,8.0,1.0
Supergirl,1984,14,5,6,2,1,Jeannot Szwarc,164.0,89.0
Surf II,1984,12,,,4,1,Randall M. Badat,27.0,14.0
Surfacing,1981,5,3,,8,1,Claude Jutra,2.0,2.0
The Surrogate,1984,3,9,16,8,1,Don Carmody,3.0,3.0
Swing Shift,1984,3,7,8,4,1,Jonathan Demme,33.0,15.0
Taifû kurabu,1985,3,7,,6,4,Shinji Sômai,3.0,5.0
Tank,1984,14,12,3,4,1,Marvin J. Chomsky,24.0,10.0
Le tartuffe,1984,12,3,,7,5,Gérard Depardieu,,1.0
Tasio,1984,3,,,8,7,Montxo Armendáriz,2.0,
Taxidi sta Kythira,1984,3,,,8,7,Theodoros Angelopoulos,4.0,6.0
Teachers,1984,12,3,,4,1,Arthur Hiller,39.0,18.0
The Terminator,1984,14,15,,2,1,James Cameron,818.0,221.0
Annie's Coming Out,1984,3,,,8,1,Gil Brealey,2.0,1.0
They're Playing with Fire,1984,2,10,16,4,1,Howard Avedis,22.0,20.0
Thief of Hearts,1984,3,16,2,4,1,Douglas Day Stewart,22.0,8.0
This Is Spinal Tap,1984,12,20,,4,1,Rob Reiner,356.0,84.0
Tie ban shao,1984,12,,,8,7,Michael Hui,3.0,2.0
Tie jia wu di Ma Li Ya,1988,12,15,,8,7,"David Chung, Hark Tsui",6.0,17.0
Tightrope,1984,2,9,16,4,1,Richard Tuggle,79.0,50.0
A Time to Remember,1988,3,20,,4,1,Thomas Travers,5.0,1.0
I timi tis agapis,1984,3,7,,8,7,Tonia Marketaki,1.0,1.0
Top Secret!,1984,12,20,,2,1,"Jim Abrahams, David Zucker",173.0,40.0
Toy Soldiers,1984,14,3,,4,1,David Fisher,3.0,4.0
"Tro, håb og kærlighed",1984,12,3,20,8,7,Bille August,11.0,9.0
Les trottoirs de Bangkok,1984,14,5,16,7,5,Jean Rollin,3.0,8.0
Tutti dentro,1984,12,3,,5,2,Alberto Sordi,2.0,2.0
U raljama zivota,1984,12,,,8,7,Rajko Grlic,1.0,1.0
Un amour de Swann,1984,3,7,,7,5,Volker Schlöndorff,15.0,15.0
Un dimanche à la campagne,1984,3,,,7,5,Bertrand Tavernier,14.0,10.0
Under the Volcano,1984,3,,,8,1,John Huston,34.0,43.0
The NeverEnding Story,1984,5,3,13,8,1,Wolfgang Petersen,329.0,116.0
Unfaithfully Yours,1984,12,20,7,4,1,Howard Zieff,18.0,8.0
Until September,1984,3,7,,4,1,Richard Marquand,24.0,3.0
Up the Creek,1984,12,,,4,1,Robert Butler,37.0,17.0
Urusei Yatsura 2: Byûtifuru dorîmâ,1984,18,5,12,6,4,Mamoru Oshii,9.0,11.0
Utsav,1984,3,20,7,8,7,Girish Karnad,6.0,
Uuno Turhapuro armeijan leivissä,1984,12,,,8,7,Ere Kokkonen,3.0,
Varljivo leto '68,1984,12,3,7,8,7,Goran Paskaljevic,5.0,
La vengeance du serpent à plumes,1984,5,12,2,7,5,Gérard Oury,1.0,2.0
Video Vixens!,1974,12,,,4,1,Henri Pachard,6.0,9.0
La vie de famille,1985,3,,,7,5,Jacques Doillon,1.0,1.0
Vigil,1984,3,,,8,1,Vincent Ward,13.0,11.0
Viva la vie,1984,12,3,9,7,5,Claude Lelouch,4.0,
Vive les femmes!,1984,12,,,7,5,Claude Confortès,4.0,1.0
Vivre pour survivre,1985,14,3,16,8,5,Jean-Marie Pallardy,11.0,14.0
Vojnici,1984,12,,,8,7,Stjepan Zaninovic,1.0,
The Warrior and the Sorceress,1984,5,6,,4,1,John C. Broderick,23.0,55.0
Warrior of the Lost World,1983,14,15,16,5,1,David Worth,39.0,20.0
Adieu Bonaparte,1985,3,4,8,8,5,Youssef Chahine,,4.0
Weekend Pass,1984,12,,,4,1,Lawrence Bassoff,12.0,13.0
What Waits Below,1984,14,10,,2,1,Don Sharp,16.0,10.0
Wheels of Fire,1985,14,5,15,8,1,Cirio H. Santiago,19.0,29.0
Where the Boys Are,1984,12,,,2,1,Hy Averback,15.0,19.0
Widziadlo,1984,3,10,,8,7,Marek Nowicki,5.0,2.0
The Wild Life,1984,12,3,,4,1,Art Linson,22.0,14.0
Windy City,1984,3,7,,4,1,Armyan Bernstein,11.0,2.0
Wo die grünen Ameisen träumen,1984,3,,,8,1,Werner Herzog,15.0,12.0
The Woman in Red,1984,12,7,,4,1,Gene Wilder,48.0,22.0
Siu Tai Gik,1984,14,12,,8,7,Woo-Ping Yuen,,13.0
Yellow Hair and the Pecos Kid,1984,5,11,,8,1,Matt Cimber,10.0,6.0
Yön saalistajat,1984,2,16,,8,7,Visa Mäkinen,4.0,1.0
Los zancos,1984,3,,,8,7,Carlos Saura,,1.0
Zappa,1983,12,3,7,8,7,Bille August,6.0,4.0
Zaveshchaniye professora Douelya,1984,3,15,,8,6,Leonid Menaker,3.0,2.0
Zombie Island Massacre,1984,10,,,4,1,John N. Carter,28.0,22.0
Zui jia pai dang 3: Nu huang mi ling,1984,14,12,,8,7,Hark Tsui,8.0,11.0
Zwei Nasen tanken Super,1984,12,,,8,3,Dieter Pröttel,3.0,3.0
¿Qué he hecho yo para merecer esto?,1984,12,3,,8,7,Pedro Almodóvar,31.0,26.0
À mort l'arbitre!,1984,16,,,7,5,Jean-Pierre Mocky,2.0,3.0
À nous les garçons,1985,12,,,7,5,Michel Lang,2.0,2.0
Åke och hans värld,1984,3,,,8,7,Allan Edwall,1.0,2.0
1918,1985,3,,,4,1,Ken Harrison,6.0,7.0
Um Adeus Português,1986,3,,,8,7,João Botelho,,1.0
The Adventures of Mark Twain,1985,18,5,13,4,1,Will Vinton,26.0,15.0
After Darkness,1985,3,10,16,8,1,"Sergio Guerraz, Dominique Othenin-Girard",4.0,1.0
After Hours,1985,12,2,3,4,1,Martin Scorsese,207.0,107.0
Agnes of God,1985,3,9,,4,1,Norman Jewison,50.0,27.0
Aitbaar,1985,16,14,,8,7,Mukul Anand,7.0,
Alamo Bay,1985,14,3,7,4,1,Louis Malle,12.0,17.0
The Alchemist,1983,10,,,4,1,Charles Band,21.0,12.0
Alien Warrior,1986,14,2,15,8,1,Ed Hunt,9.0,9.0
Always,1985,3,7,,4,1,Henry Jaglom,6.0,4.0
Curral de Mulheres,1982,14,2,16,8,7,Oswaldo de Oliveira,6.0,20.0
American Commandos,1985,14,,,8,1,Bobby A. Suarez,6.0,7.0
American Drive-In,1985,12,,,4,1,Krishna Shah,10.0,3.0
American Flyers,1985,3,17,,4,1,John Badham,46.0,15.0
American Ninja,1985,14,5,7,4,1,Sam Firstenberg,79.0,74.0
Amici miei - Atto III°,1985,12,,,5,2,Nanni Loy,,1.0
L'amour braque,1985,12,3,7,7,5,Andrzej Zulawski,6.0,8.0
L'amour en douce,1985,12,,,7,5,Édouard Molinaro,2.0,1.0
The Angelic Conversation,1985,3,,,2,1,Derek Jarman,5.0,11.0
Der Angriff der Gegenwart auf die übrige Zeit,1985,3,,,8,3,Alexander Kluge,1.0,2.0
The Annihilators,1985,14,2,3,4,1,Charles E. Sellier Jr.,15.0,14.0
The Assam Garden,1985,3,,,2,1,Mary McMurray,2.0,1.0
L'assassino è ancora tra noi,1986,10,9,16,5,2,Camillo Teti,9.0,9.0
The Assisi Underground,1985,3,4,8,4,1,Alexander Ramati,6.0,3.0
Astérix et la surprise de César,1985,18,5,12,7,5,"Gaëtan Brizzi, Paul Brizzi",6.0,7.0
The Naked Monster,2005,12,10,15,4,1,"Wayne Berwick, Ted Newsom",13.0,8.0
Attack of the Beast Creatures,1985,10,,,4,1,Michael Stanley,25.0,30.0
Avenging Angel,1985,14,2,16,4,1,Robert Vincent O'Neil,7.0,25.0
The Aviator,1985,5,3,,4,1,George Miller,6.0,7.0
Baby: Secret of the Lost Legend,1985,13,5,15,4,1,Bill Norton,27.0,33.0
Back to the Future,1985,5,12,15,4,1,Robert Zemeckis,1050.0,233.0
Bad Medicine,1985,12,,,4,1,Harvey Miller,13.0,4.0
Rouge baiser,1985,3,7,,7,5,Véra Belmont,6.0,1.0
Barbarian Queen,1985,5,6,,4,1,Héctor Olivera,24.0,49.0
"The Barbaric Beast of Boggy Creek, Part II",1984,5,3,10,4,1,Charles B. Pierce,62.0,27.0
Basic Training,1985,12,,,4,1,Andrew Sugerman,8.0,3.0
Beer,1985,12,,,4,1,Patrick Kelly,10.0,8.0
O Beijo No Asfalto,1981,2,3,9,8,7,Bruno Barreto,2.0,1.0
The Beniker Gang,1984,3,,,4,1,Ken Kwapis,9.0,
The Berlin Affair,1985,3,,,5,1,Liliana Cavani,7.0,2.0
Better Off Dead...,1985,12,7,,4,1,Savage Steve Holland,198.0,46.0
Il Bi e il Ba,1986,12,,,5,2,Maurizio Nichetti,,
The Big Bet,1985,12,7,,8,1,Bert I. Gordon,3.0,1.0
Billy the Kid and the Green Baize Vampire,1987,12,10,19,2,1,Alan Clarke,13.0,2.0
Bir avuç cennet,1985,3,,,8,7,Muammer Özer,,
Biruma no tategoto,1985,3,8,,6,4,Kon Ichikawa,,
Bittere Ernte,1985,3,7,8,8,3,Agnieszka Holland,5.0,4.0
Het bittere kruid,1985,1,3,8,8,7,Kees Van Oostrum,1.0,1.0
The Black Cauldron,1985,18,14,5,4,1,"Ted Berman, Richard Rich",129.0,67.0
Blackout,1985,2,3,10,4,1,Douglas Hickox,26.0,12.0
Blastfighter,1984,14,2,3,5,1,Lamberto Bava,20.0,29.0
Bliss,1985,12,3,,8,1,Ray Lawrence,23.0,13.0
Blood Tracks,1985,10,16,,2,1,"Mats Helge Olsson, Derek Ford",15.0,19.0
Bloody Wednesday,1987,16,10,,4,1,Mark G. Gilhuis,25.0,9.0
The Blue Man,1985,10,,,8,1,George Mihalka,12.0,7.0
Baykot,1986,3,,,8,7,Mohsen Makhmalbaf,2.0,4.0
Brazil,1985,3,15,,2,1,Terry Gilliam,553.0,239.0
The Breakfast Club,1985,12,3,,4,1,John Hughes,831.0,148.0
Breaking All the Rules,1985,12,2,7,4,1,James Orr,14.0,4.0
Brennende blomster,1985,3,7,,8,7,"Eva Dahr, Eva Isaksen",1.0,
Brewster's Millions,1985,12,,,4,1,Walter Hill,65.0,45.0
The Bride,1985,6,10,7,2,1,Franc Roddam,44.0,22.0
Brussels by Night,1983,3,,,8,7,Marc Didden,6.0,1.0
Buddies,1985,3,,,4,1,Arthur J. Bressan Jr.,8.0,16.0
Burke & Wills,1985,5,3,4,8,1,Graeme Clifford,5.0,4.0
El caballero del dragón,1985,5,6,15,8,1,Fernando Colomo,27.0,16.0
La cage aux folles III: 'Elles' se marient,1985,12,,,7,5,Georges Lautner,1.0,1.0
Came a Hot Friday,1985,12,,,8,1,Ian Mune,7.0,1.0
Il camorrista,1986,2,3,,5,2,Giuseppe Tornatore,6.0,3.0
Cane arrabbiato,1984,14,2,3,5,1,Fabrizio De Angelis,3.0,1.0
Cao inspektore,1985,12,2,,8,7,Zoran Calic,,
Car Trouble,1986,12,,,2,1,David Green,9.0,1.0
The Care Bears Movie,1985,18,5,12,8,1,Arna Selznick,39.0,12.0
Cat's Eye,1985,12,10,16,4,1,Lewis Teague,104.0,93.0
Cavegirl,1985,12,6,,4,1,David Oliver Pfeil,22.0,9.0
Cease Fire,1985,3,,,4,1,David Nutter,4.0,2.0
Certain Fury,1985,14,3,,4,1,Stephen Gyllenhaal,11.0,8.0
A Certain Sacrifice,1979,2,3,20,4,1,Stephen Jon Lewicki,19.0,6.0
The Chain,1984,12,,,2,1,Jack Gold,9.0,
A Chorus Line,1985,3,20,19,4,1,Richard Attenborough,92.0,32.0
City Limits,1984,14,5,15,4,1,Aaron Lipstadt,23.0,10.0
Ciuleandra,1985,3,,,8,7,Sergiu Nicolaescu,4.0,
Club Life,1986,14,3,16,4,1,Norman Thaddeus Vane,5.0,5.0
Clue,1985,12,2,9,4,1,Jonathan Lynn,358.0,82.0
The Coca-Cola Kid,1985,12,3,,8,1,Dusan Makavejev,34.0,12.0
Cocoon,1985,12,3,15,4,1,Ron Howard,86.0,55.0
Code Name: Emerald,1985,14,3,8,4,1,Jonathan Sanger,5.0,2.0
Code of Silence,1985,14,2,3,4,1,Andrew Davis,55.0,43.0
Colierul de turcoaze,1986,14,5,4,8,7,Gheorghe Vitanidis,1.0,
The Color Purple,1985,3,,,4,1,Steven Spielberg,222.0,79.0
Colpi di luce,1985,14,15,16,5,1,Enzo G. Castellari,11.0,16.0
Commando,1985,14,5,16,4,1,Mark L. Lester,473.0,141.0
Compromising Positions,1985,12,3,9,4,1,Frank Perry,10.0,11.0
Crystal Heart,1986,3,20,7,8,1,Gil Bettman,6.0,5.0
La corte de Faraón,1985,12,19,,8,7,José Luis García Sánchez,5.0,
Criminally Insane 2,1987,10,16,,4,1,Nick Millard,19.0,15.0
Creator,1985,12,7,15,4,1,Ivan Passer,39.0,14.0
Creature,1985,10,15,,4,1,William Malone,69.0,40.0
Crime Wave,1985,5,12,,8,1,John Paizs,21.0,12.0
Crimewave,1985,12,2,10,4,1,Sam Raimi,56.0,36.0
Crossover Dreams,1985,12,3,19,4,1,Leon Ichaso,,5.0
D.A.R.Y.L.,1985,13,15,,2,1,Simon Wincer,47.0,15.0
Da gung wong dai,1985,12,3,7,8,7,Hark Tsui,4.0,2.0
Kamui no ken,1985,18,14,5,6,4,Rintaro,9.0,3.0
La dame en couleurs,1985,3,,,8,5,Claude Jutra,,
Dance with a Stranger,1985,1,2,3,2,1,Mike Newell,24.0,18.0
Davandeh,1984,3,,,8,7,Amir Naderi,7.0,12.0
Day of the Dead,1985,10,16,,4,1,George A. Romero,439.0,200.0
Si yan zai,1985,3,,,8,7,Ronny Yu,,
Death Warmed Up,1984,10,15,,8,1,David Blyth,23.0,31.0
Death Wish 3,1985,14,2,3,4,1,Michael Winner,183.0,81.0
Defence of the Realm,1985,16,,,2,1,David Drury,28.0,11.0
Deilig er fjorden,1985,12,,,8,7,Jan Erik Düring,,
Dèmoni,1985,10,,,5,2,Lamberto Bava,190.0,144.0
Desert Hearts,1985,3,7,,4,1,Donna Deitch,47.0,22.0
Desiderando Giulia,1986,3,,,5,2,Andrea Barzini,3.0,2.0
Desperately Seeking Susan,1985,12,3,,4,1,Susan Seidelman,70.0,35.0
Detective School Dropouts,1986,12,,,5,1,Filippo Ottoni,11.0,7.0
The Devastator,1986,14,8,,4,1,Cirio H. Santiago,6.0,11.0
Pi li shi jie,1985,14,12,,8,7,Chia-Liang Liu,6.0,14.0
The Doctor and the Devils,1985,2,3,4,2,1,Freddie Francis,27.0,32.0
Doin' Time,1985,12,,,4,1,George Mendeluk,4.0,1.0
Don't Mess with My Sister!,1985,14,3,,4,1,Meir Zarchi,13.0,15.0
Don't Open Till Christmas,1984,10,9,,2,1,Edmund Purdom,41.0,86.0
Doña Herlinda y su hijo,1985,12,3,7,8,7,Jaime Humberto Hermosillo,6.0,12.0
De dream,1985,3,4,,8,7,Pieter Verhoeff,4.0,
Dreamchild,1985,1,12,3,2,1,Gavin Millar,37.0,18.0
Dressage,1986,12,3,,7,5,Pierre B. Reinhard,1.0,3.0
Drôle de samedi,1985,12,,,8,5,Tunç Okan,1.0,
Le due vite di Mattia Pascal,1985,12,,,5,2,Mario Monicelli,3.0,
Ragewar,1984,6,10,15,4,1,"David Allen, Charles Band",42.0,52.0
Dust,1985,3,,,8,1,Marion Hänsel,3.0,
Déjà Vu,1985,3,,,2,1,Anthony B. Richmond,2.0,5.0
Détective,1985,12,2,3,8,5,Jean-Luc Godard,16.0,15.0
L'effrontée,1985,12,3,20,7,5,Claude Miller,8.0,6.0
Egészséges erotika,1986,12,,,8,7,Péter Tímár,3.0,2.0
Die Einsteiger,1985,12,,,8,3,Sigi Rothemund,3.0,6.0
Eleni,1985,3,8,,4,1,Peter Yates,29.0,9.0
Elle a passé tant d'heures sous les sunlights...,1985,3,6,,7,5,Philippe Garrel,1.0,3.0
Az elvarázsolt dollár,1986,12,2,,8,7,István Bujtor,,
Elvis Gratton: Le king des kings,1985,12,20,,8,5,"Pierre Falardeau, Julien Poulin",5.0,2.0
The Emerald Forest,1985,14,5,3,2,1,John Boorman,65.0,45.0
Endgame - Bronx lotta finale,1983,14,15,,5,2,Joe D'Amato,24.0,25.0
Enemy Mine,1985,14,5,3,4,1,Wolfgang Petersen,130.0,74.0
Escalier C,1985,12,3,,7,5,Jean-Charles Tacchella,3.0,
Fuga dal Bronx,1983,14,15,16,5,2,Enzo G. Castellari,34.0,36.0
Esperando la carroza,1985,12,,,8,7,Alejandro Doria,12.0,5.0
Evils of the Night,1985,10,15,,4,1,Mardi Rustam,24.0,34.0
Explorers,1985,5,12,13,4,1,Joe Dante,96.0,53.0
Extramuros,1985,3,7,,8,7,Miguel Picazo,3.0,2.0
F/X,1986,14,16,,4,1,Robert Mandel,54.0,37.0
Fair Game,1986,14,16,,8,1,Mario Andreacchio,21.0,29.0
Falfúró,1986,12,3,,8,7,György Szomjas,,
Falsk som vatten,1985,3,16,,8,7,Hans Alfredson,2.0,3.0
Fandango,1985,12,3,,4,1,Kevin Reynolds,112.0,8.0
Fast Forward,1985,3,19,,4,1,Sidney Poitier,14.0,3.0
Femmine in fuga,1984,14,2,3,5,2,Michele Massimo Tarantini,11.0,12.0
Festa di laurea,1985,12,3,7,5,2,Pupi Avati,2.0,
Fever Pitch,1985,3,,,4,1,Richard Brooks,6.0,7.0
Flesh+Blood,1985,5,3,,8,1,Paul Verhoeven,118.0,76.0
Flesh and Bullets,1985,2,,,4,1,Carlos Tobalina,4.0,15.0
Fletch,1985,12,2,9,4,1,Michael Ritchie,121.0,66.0
Fool for Love,1985,3,,,4,1,Robert Altman,14.0,13.0
Forbidden,1984,3,7,8,8,1,Anthony Page,3.0,
Der Formel Eins Film,1985,12,20,,8,3,Wolfgang Büld,6.0,4.0
Fotografando Patrizia,1984,3,,,5,2,Salvatore Samperi,4.0,8.0
Scemo di guerra,1985,12,,,5,2,Dino Risi,3.0,3.0
Fraternity Vacation,1985,12,,,4,1,James Frawley,28.0,12.0
Die Frau und der Fremde,1985,3,4,,8,3,Rainer Simon,1.0,2.0
Friday the 13th: A New Beginning,1985,10,9,16,4,1,Danny Steinmann,370.0,145.0
Fright Night,1985,10,16,,4,1,Tom Holland,308.0,157.0
Fuk sing go jiu,1985,14,12,2,8,7,Sammo Kam-Bo Hung,31.0,13.0
Future-Kill,1985,5,12,10,4,1,Ronald W. Moore,16.0,28.0
Geraftaar,1985,14,3,,8,7,Prayag Raj,5.0,2.0
Get Out of My Room,1985,12,20,,4,1,Cheech Marin,8.0,3.0
Ghoulies,1984,12,6,10,4,1,Luca Bercovici,82.0,71.0
Ghulami,1985,14,,,8,7,J.P. Dutta,9.0,
The Gig,1985,3,,,4,1,Frank D. Gilroy,8.0,4.0
Ginga-tetsudô no yoru,1985,18,5,3,6,4,"Gisaburô Sugii, Arlen Tarlofsky",30.0,7.0
Girls Just Want to Have Fun,1985,12,20,7,4,1,Alan Metter,66.0,31.0
Glissando,1982,12,3,,8,7,Mircea Daneliuc,3.0,
"Goodbye, New York",1985,12,3,7,8,1,Amos Kollek,7.0,
The Goonies,1985,5,12,13,4,1,Richard Donner,466.0,108.0
Heavenly Pursuits,1986,12,3,,2,1,Charles Gormley,6.0,4.0
Gotcha!,1985,14,12,9,4,1,Jeff Kanew,32.0,14.0
Gritta von Rattenzuhausbeiuns,1985,12,13,6,8,3,Jürgen Brauer,2.0,
Gros dégueulasse,1986,12,,,7,5,Bruno Zincone,2.0,
Grunt! The Wrestling Movie,1985,12,2,9,4,1,Allan Holzman,6.0,5.0
Gui xin niang,1987,12,3,10,8,7,"David Lai, Taylor Wong",4.0,
Gymkata,1985,14,16,,4,1,Robert Clouse,76.0,71.0
Hanna D. - La ragazza del Vondel Park,1984,3,,,7,2,Rino Di Silvestro,8.0,28.0
Hard Rock Zombies,1985,12,10,20,4,1,Krishna Shah,56.0,29.0
Harem,1985,3,,,7,1,Arthur Joffé,8.0,1.0
Hoh bit yau ngo?,1985,3,,,8,7,Kent Cheng,1.0,2.0
