title,year,genre1,genre2,genre3,country,language,director,reviews_from_users,reviews_from_critics
Look,2007,12,2,3,4,1,Adam Rifkin,35.0,41.0
Jiang cheng xia ri,2006,3,,,7,7,Chao Wang,4.0,7.0
The Nines,2007,3,6,9,4,1,John August,145.0,74.0
Nos amis les Terriens,2006,15,,,7,5,Bernard Werber,1.0,3.0
Pirates of Treasure Island,2006,14,5,,4,1,Leigh Scott,36.0,3.0
Plumíferos - Aventuras voladoras,2010,18,5,12,8,7,"Daniel De Felippo, Gustavo Giannini",4.0,4.0
Rovdrift,2009,10,16,,8,7,Emil Ishii,2.0,4.0
Saxon,2007,12,3,9,2,1,Greg Loftin,10.0,16.0
Shootout at Lokhandwala,2007,14,2,,8,7,Apoorva Lakhia,39.0,12.0
Speed Racer,2008,14,5,12,4,1,"Lana Wachowski, Lilly Wachowski",443.0,281.0
Stalking Santa,2006,12,,,4,1,Greg Kiefer,4.0,7.0
Sugar Creek,2007,11,,,4,1,James Cotten,4.0,2.0
Survival,2006,10,,,4,1,Joe Francis,8.0,1.0
The Ten,2007,12,7,,4,1,David Wain,119.0,65.0
The Lost Tribe,2009,5,10,16,4,1,Roel Reiné,20.0,22.0
Turn the River,2007,3,,,4,1,Chris Eigeman,12.0,20.0
The Do-Deca-Pentathlon,2012,12,,,4,1,"Jay Duplass, Mark Duplass",6.0,51.0
The Love Guru,2008,12,7,17,2,1,Marco Schnabel,269.0,146.0
Vargam,2006,14,2,,8,7,M. Padmakumar,,
Die Wilden Kerle 4,2007,12,13,17,1,7,Joachim Masannek,1.0,7.0
As esi tu,2006,5,7,,1,1,Kristijonas Vildziunas,1.0,
Boa... Nguu yak!,2006,14,5,10,8,7,Chaninton Muangsuwan,3.0,3.0
Elias og kongeskipet,2007,18,13,,8,7,"Espen Fyksen, Lise I. Osvoll",,3.0
Café solo o con ellas,2007,12,,,8,7,Álvaro Díaz Lorenzo,,4.0
Ex Drummer,2007,12,2,3,8,7,Koen Mortier,31.0,65.0
K3 en het ijsprinsesje,2006,13,,,8,7,Indra Siera,1.0,3.0
Nine Miles Down,2009,10,9,15,2,1,Anthony Waller,37.0,15.0
Pudor,2007,3,,,8,7,"David Ulloa, Tristán Ulloa",1.0,9.0
La soledad,2007,3,,,8,7,Jaime Rosales,10.0,15.0
To kako,2005,14,12,10,8,7,Giorgos Nousias,29.0,28.0
Liv,2006,3,,,8,7,Heidi Maria Faisst,,
Military Intelligence and You!,2006,12,,,4,1,Dale Kutzera,1.0,9.0
Naksha,2006,14,5,6,8,7,Sachin Bajaj,12.0,4.0
Piter FM,2006,12,3,7,3,6,Oksana Bychkova,13.0,2.0
Die Fälscher,2007,2,3,8,8,3,Stefan Ruzowitzky,119.0,166.0
Godavari,2006,3,7,,8,7,Sekhar Kammula,9.0,3.0
Hak kuen,2006,14,2,16,8,7,Dennis Law,15.0,23.0
Una novia errante,2007,3,,,8,7,Ana Katz,1.0,4.0
Alag: He Is Different.... He Is Alone...,2006,14,3,6,8,7,Ashu Trikha,12.0,3.0
The Amazing Truth About Queen Raquela,2008,1,3,,8,7,Olaf de Fleur Johannesson,1.0,23.0
Andre omgang,2007,3,,,8,7,Hilde Heier,2.0,3.0
Anuranan,2006,3,7,,8,7,Aniruddha Roy Chowdhury,5.0,1.0
Apne,2007,3,17,,8,7,Anil Sharma,23.0,10.0
Bangkok Dangerous,2008,14,2,16,4,1,"Danny Pang, Oxide Chun Pang",166.0,127.0
Day on Fire,2006,3,,,4,1,Jay Anania,4.0,3.0
Devil Girl,2007,16,,,4,1,Howie Askins,4.0,4.0
Dil Diya Hai,2006,3,7,16,8,7,Aditya Datt,7.0,1.0
Ede megevé ebédem,2006,12,,,8,7,"Miklós Jancsó, István Márton",,
The Final Curtain,2007,10,,,4,1,Jeff Burton,7.0,7.0
The Hammer,2007,12,7,17,4,1,Charles Herman-Wurmfeld,24.0,34.0
Hank and Mike,2008,12,6,,8,1,Matthiew Klinck,17.0,15.0
Héros,2007,16,,,7,5,Bruno Merle,1.0,2.0
Sipur Hatzi-Russi,2006,3,20,7,8,7,Eitan Anner,1.0,12.0
Love Life,2006,7,,,4,1,Damion Dietz,9.0,1.0
Matichya Chuli,2006,12,3,,8,7,"Atul Kale, Sudesh Manjrekar",2.0,
Nevalyashka,2007,12,17,,3,6,Roman Kachanov,1.0,1.0
Obratnyy otschet,2006,14,,,3,6,Vadim Shmelyov,3.0,1.0
One piece the movie: Kaisokuou ni ore wa naru,2000,18,14,5,6,4,Atsuji Shimizu,2.0,4.0
Percy Jackson & the Olympians: The Lightning Thief,2010,5,13,6,2,1,Chris Columbus,460.0,221.0
Rocky,2006,14,3,7,8,1,Suresh Krishna,2.0,5.0
Seven Pounds,2008,3,,,4,1,Gabriele Muccino,659.0,209.0
Spring Breakdown,2009,12,7,,4,1,Ryan Shiraki,19.0,26.0
The Stepfather,2009,2,16,,4,1,Nelson McCormick,136.0,123.0
Séance,2006,10,,,4,1,Mark L. Smith,13.0,9.0
Ti lascio perché ti amo troppo,2006,12,,,5,2,Francesco Ranieri Martinotti,,2.0
Trigger Man,2007,3,16,,4,1,Ti West,16.0,28.0
Notte prima degli esami - Oggi,2007,12,,,5,2,Fausto Brizzi,4.0,7.0
TKO,2007,14,3,16,4,1,Declan Mulvey,3.0,3.0
Les amitiés maléfiques,2006,3,,,7,5,Emmanuel Bourdieu,7.0,23.0
Anna M.,2007,3,,,7,5,Michel Spinosa,9.0,23.0
Bamako,2006,3,,,8,5,Abderrahmane Sissako,21.0,72.0
Frontière(s),2007,10,,,7,5,Xavier Gens,125.0,151.0
J'attends quelqu'un,2007,3,7,,7,5,Jérôme Bonnell,3.0,3.0
Je pense à vous,2006,12,3,,7,5,Pascal Bonitzer,1.0,2.0
Le prix à payer,2007,12,,,7,5,Alexandra Leclère,5.0,5.0
La tête de maman,2007,3,,,7,5,Carine Tardieu,3.0,3.0
Voleurs de chevaux,2007,14,5,3,8,5,Micha Wald,7.0,11.0
Actrices,2007,12,3,,7,5,Valeria Bruni Tedeschi,3.0,21.0
Agent Crush,2008,18,14,5,2,1,Sean Robinson,,
Egy bolond százat csinál,2006,12,7,,8,7,Bence Gyöngyössy,,
Take,2007,2,3,16,4,1,Charles Oliver,23.0,23.0
The Gay Bed and Breakfast of Terror,2007,12,10,,4,1,Jaymes Thompson,8.0,23.0
The Life Before Her Eyes,2007,3,6,9,4,1,Vadim Perelman,82.0,76.0
Irene in Time,2009,12,3,7,4,1,Henry Jaglom,3.0,18.0
Einai o Theos mageiras?,2004,12,,,8,7,Stergios Niziris,,1.0
Quei loro incontri,2006,3,,,5,2,"Danièle Huillet, Jean-Marie Straub",1.0,7.0
Redrum,2007,12,,,4,1,Kenny Young,4.0,2.0
Sharp as Marbles,2008,12,,,8,1,John Banovich,17.0,1.0
She's Out of My League,2010,12,7,,4,1,Jim Field Smith,156.0,182.0
Sydney White,2007,12,3,7,4,1,Joe Nussbaum,55.0,71.0
The Uninvited,2009,3,10,9,4,1,"Charles Guard, Thomas Guard",195.0,192.0
One Day Like Rain,2007,3,15,,4,1,Paul Todisco,4.0,5.0
Clandestinos,2007,2,3,7,8,7,Antonio Hens,7.0,12.0
Ladrones,2007,3,7,,8,7,Jaime Marques,2.0,8.0
Lo mejor de mí,2007,3,,,8,7,Roser Aguilar,,5.0
Acné,2008,12,3,,8,7,Federico Veiroj,2.0,11.0
Khan kluay,2006,18,5,13,8,1,"Kompin Kemgumnird, Tod Polson",9.0,6.0
Cowboy Junction,2006,3,16,,4,1,Gregory Christian,11.0,3.0
4 Copas,2008,7,,,8,7,Manuel Mozos,,2.0
Dondurmam Gaymak,2005,12,,,8,7,Yüksel Aksu,10.0,3.0
"The Young, the Gay and the Restless",2006,12,3,,4,1,Joe Castro,3.0,2.0
Shaam-e aroosi,2006,12,7,,8,7,Ebrahim Vahidzadeh,,
Gukgyeong-ui namjjok,2006,3,,,8,7,Pan-suk Ahn,2.0,3.0
Pokiri,2006,14,16,,8,7,Puri Jagannadh,17.0,13.0
Vanechka,2007,3,7,,3,6,Elena Nikolaeva,,
Black Water,2007,14,5,3,8,1,"David Nerlich, Andrew Traucki",111.0,85.0
Sasaeng gyeoldan,2006,14,2,16,8,7,Ho Choi,9.0,14.0
The Book Thief,2013,3,8,,4,1,Brian Percival,272.0,264.0
Conan the Barbarian,2011,14,5,6,4,1,Marcus Nispel,355.0,328.0
Disorder,2006,16,,,4,1,Jack Thomas Smith,8.0,12.0
Imprint,2007,3,16,,4,1,Michael Linn,10.0,8.0
Jack Brooks: Monster Slayer,2007,14,12,10,8,1,Jon Knautz,50.0,94.0
Jump!,2007,1,3,,8,1,Joshua Sinclair,6.0,6.0
Kabluey,2007,12,,,4,1,Scott Prendergast,36.0,26.0
Lake Mungo,2008,3,10,9,8,1,Joel Anderson,146.0,106.0
Paramasivan,2006,14,16,,8,7,P. Vasu,,
Poor Boy's Game,2007,3,,,8,1,Clement Virgo,19.0,12.0
Riparo,2007,3,7,,5,2,Marco S. Puccioni,6.0,17.0
Ro(c)k podvratáku,2006,12,2,,8,7,Karel Janák,,
Roméo et Juliette,2006,3,,,8,5,Yves Desgagnés,1.0,
Ruby Blue,2007,3,,,2,1,Jan Dunn,4.0,7.0
Speed,2007,14,2,16,8,7,Vikram Bhatt,8.0,3.0
Tehilim,2007,3,,,7,7,Raphaël Nadjari,10.0,25.0
Troubled Waters,2006,16,,,8,1,John Stead,7.0,4.0
Interstellar,2014,5,3,15,4,1,Christopher Nolan,3571.0,612.0
World War Z,2013,14,5,10,4,1,Marc Forster,1070.0,666.0
Flipped,2010,12,3,7,4,1,Rob Reiner,136.0,88.0
Milyang,2007,3,,,8,7,Chang-dong Lee,25.0,90.0
The Tattooist,2007,10,16,,8,1,Peter Burger,27.0,32.0
Valentine's Day,2010,12,7,,4,1,Garry Marshall,232.0,190.0
Drillbit Taylor,2008,12,3,,4,1,Steven Brill,108.0,141.0
Never Forever,2007,3,7,,8,7,Gina Kim,19.0,18.0
The Power of Few,2013,14,2,3,4,1,Leone Marucci,32.0,28.0
Colic: dek hen pee,2006,10,9,,8,7,Patchanon Thammajira,8.0,15.0
Gang chanee kap ee-aep,2006,12,,,8,7,Yongyoot Thongkongtoon,1.0,1.0
In the Blood,2006,10,16,,4,1,Lou Peterson,8.0,1.0
Laa-thaa-phii,2006,10,,,8,7,Sarawut Wichiensarn,7.0,18.0
Naresuan,2007,3,4,8,8,7,Chatrichalerm Yukol,7.0,5.0
5 løgner,2007,12,3,,8,7,Lars Daniel Krutzkoff Jacobsen,,1.0
Dreamkiller,2010,16,,,4,1,Catherine C. Pirotta,11.0,6.0
Bis zum Ellenbogen,2007,12,,,1,3,Justus von Dohnányi,3.0,10.0
"Inju, la bête dans l'ombre",2008,9,16,,7,5,Barbet Schroeder,10.0,25.0
El niño de barro,2007,2,3,10,8,7,Jorge Algora,6.0,4.0
The Alphabet Killer,2008,2,9,16,4,1,Rob Schmidt,48.0,37.0
The Little Traitor,2007,3,,,8,7,Lynn Roth,11.0,12.0
Shoot First and Pray You Live (Because Luck Has Nothing to Do with It),2008,14,5,11,4,1,Lance Doty,1.0,3.0
Resurrection Mary,2005,3,10,9,4,1,Michael Lansu,6.0,
Dog Lover's Symphony,2006,12,13,,4,1,Ted Fukuda,5.0,1.0
Bull,2008,12,3,9,8,1,Kent Tessman,1.0,
Pretty Dead Things,2006,10,,,4,1,Richard Griffin,2.0,4.0
All My Friends Are Leaving Brisbane,2007,12,7,,8,1,Louise Alston,2.0,6.0
The Edge of Love,2008,1,3,7,2,1,John Maybury,52.0,87.0
Islander,2006,3,,,4,1,Ian McCrudden,15.0,6.0
Summerhood,2008,12,3,7,8,1,"Jacob Medjuck, Tony Dean Smith",8.0,4.0
Babysitter Wanted,2008,10,16,,4,1,"Jonas Barnes, Michael Manasseri",62.0,48.0
Gau ngao gau,2006,14,2,3,8,7,Soi Cheang,26.0,40.0
Jigyaasa,2006,3,,,8,7,Faisal Saif,21.0,3.0
Xin zhong you gui,2007,3,10,16,8,7,Hua-Tao Teng,6.0,19.0
Onni von Sopanen,2006,13,,,8,7,Johanna Vuoksenmaa,,1.0
Seelai ng yi cho,2006,3,,,8,7,Kung-Lok Lee,3.0,3.0
Pjevajte nesto ljubavno,2007,12,20,,8,7,Goran Kulenovic,1.0,
Rough,2006,7,17,,6,4,Kentarô Ohtani,2.0,1.0
Traffic Signal,2007,3,,,8,7,Madhur Bhandarkar,13.0,8.0
La face cachée,2007,12,3,,8,5,Bernard Campan,1.0,4.0
Otoshimono,2006,10,,,6,4,Takeshi Furusawa,14.0,17.0
Pudhiya Paravai,1964,7,16,,8,7,Dada Mirasi,4.0,
Divanei az ghafas parid,2003,3,8,,8,7,Ahmad Reza Mo'tamedi,,5.0
Hîrtia va fi albastrã,2006,14,3,,8,7,Radu Muntean,7.0,13.0
Ithikon akmaiotaton,2005,12,3,7,8,7,Stamatis Tsarouchas,,
Konyec - Az utolsó csekk a pohárban,2007,12,2,3,8,7,Gábor Rohonyi,2.0,
No Right Turn,2009,3,9,16,8,1,David Noel Bourke,1.0,16.0
L'âge des ténèbres,2007,12,3,6,8,5,Denys Arcand,11.0,28.0
The Blood Shed,2007,10,,,4,1,Alan Rowe Kelly,8.0,6.0
Casi casi,2006,5,12,,8,7,"Jaime Vallés, Tony Vallés",6.0,2.0
La crisis carnívora,2007,18,12,,8,7,Pedro Rivero,4.0,2.0
"Isi & Disi, alto voltaje",2006,12,,,8,7,Miguel Ángel Lamata,2.0,1.0
Izobrazhaya zhertvu,2006,12,,,3,6,Kirill Serebrennikov,3.0,9.0
Meatball Machine,2005,14,10,15,6,4,"Yudai Yamaguchi, Jun'ichi Yamamoto",18.0,46.0
A3 - Rock'n'Roll uzvraca udarac,2006,12,3,20,8,7,Petar Pasic,7.0,4.0
Milano Palermo - Il ritorno,2007,14,2,3,5,2,Claudio Fragasso,4.0,5.0
Shark Bait,2006,18,13,,4,1,"Howard E. Baker, John Fox",31.0,23.0
Tochka,2006,3,,,3,6,Yuriy Moroz,1.0,2.0
"Tôkyô tawâ: Okan to boku to, tokidoki, oton",2007,3,,,6,4,Joji Matsuoka,4.0,3.0
Valkoinen kaupunki,2006,3,7,,8,7,Aku Louhimies,4.0,2.0
Confessions,2006,2,3,9,4,1,Lawrence Page,4.0,1.0
Drifter,2008,6,16,,8,1,Roel Reiné,2.0,2.0
Left for Dead,2007,10,9,16,8,1,Christopher Harrison,6.0,6.0
The S1gnificance of Se7enteen,2002,12,,,4,1,Carlos Puga,,
Biyeolhan geori,2006,14,2,3,8,7,Ha Yoo,20.0,32.0
Guta-yubalja-deul,2006,14,3,10,8,7,Shin-yeon Won,6.0,23.0
Horobicheu-reul wihayeo,2006,3,,,8,7,Hyeong-jin Kwon,2.0,3.0
Jjakpae,2006,14,,,8,7,Seung-wan Ryoo,23.0,43.0
"Saeng, nal-seon-saeng",2006,12,7,,8,7,Dong-wook Kim,1.0,3.0
Rag Tag,2006,3,7,,8,1,Adaora Nwandu,6.0,3.0
Ghosts of Girlfriends Past,2009,12,6,7,4,1,Mark Waters,120.0,148.0
The Soloist,2009,1,3,20,2,1,Joe Wright,156.0,216.0
Samad dar-be-dar mishavad,1978,12,,,8,7,Parviz Sayyad,,
All Roads Lead Home,2008,3,13,,4,1,Dennis Fallon,11.0,16.0
Home,2008,3,,,4,7,Mary Haverstick,1.0,8.0
Kenny,2006,12,,,8,1,Clayton Jacobson,82.0,39.0
03:19,2008,3,,,8,7,Dany Saadia,1.0,2.0
Blackout,2007,3,,,4,1,Jerry LaMothe,9.0,3.0
Death Toll,2008,14,2,16,4,1,Phenomenon,7.0,4.0
Kissing Cousins,2008,12,,,4,1,Amyn Kaderali,6.0,5.0
Man Maid,2008,12,,,4,1,Chris Lusvardi,2.0,1.0
Marley & Me,2008,12,3,13,4,1,David Frankel,339.0,182.0
Mentiras y gordas,2009,12,3,,8,7,"Alfonso Albacete, David Menkes",8.0,7.0
Priest,2011,14,10,16,4,1,Scott Stewart,252.0,199.0
Rails & Ties,2007,3,,,4,1,Alison Eastwood,23.0,31.0
Shooter,2007,14,3,16,4,1,Antoine Fuqua,366.0,201.0
Socket,2007,3,7,15,4,1,Sean Abley,9.0,7.0
Make It Happen,2008,3,,,4,1,Darren Grant,16.0,19.0
The Sex Movie,2006,3,,,4,1,Colton Lawrence,7.0,3.0
Les amours d'Astrée et de Céladon,2007,12,3,7,7,5,Éric Rohmer,14.0,46.0
Dus Kahaniyaan,2007,3,,,8,7,"Jasmeet Dhodhi, Meghna Gulzar",22.0,9.0
Gajokeui tansaeng,2006,3,,,8,7,Tae-yong Kim,2.0,11.0
The Quatermass Conclusion,1979,3,9,15,2,1,Piers Haggard,1.0,3.0
Auf bösem Boden,2007,12,2,10,8,3,Peter Koller,7.0,33.0
Tokyo Friends: The Movie,2006,3,,,6,4,Kôzô Nagayama,1.0,2.0
UV,2007,3,9,,7,5,Gilles Paquet-Brenner,4.0,4.0
Capitaine Achab,2007,5,,,8,5,Philippe Ramos,1.0,17.0
The Descendant,2007,3,,,8,1,Philippe Spurrell,11.0,2.0
Dor,2006,3,,,8,7,Nagesh Kukunoor,44.0,11.0
L'educazione sentimentale di Eugénie,2005,12,3,,5,2,Aurelio Grimaldi,3.0,2.0
L'estate del mio primo bacio,2006,12,,,5,2,Carlo Virzì,1.0,1.0
Fartovyy,2006,2,3,,3,6,Vladimir Yakanin,,
Les femmes de l'ombre,2008,3,8,,7,5,Jean-Paul Salomé,36.0,35.0
Nishabd,2007,3,,,8,7,Ram Gopal Varma,40.0,8.0
Tennis no oujisama,2006,14,,,6,4,Yûichi Abe,4.0,3.0
1 Journée,2007,3,,,8,5,Jacob Berger,1.0,4.0
Wolfsbergen,2007,3,,,8,7,Nanouk Leopold,4.0,12.0
Una película de huevos,2006,18,12,13,8,7,"Gabriel Riva Palacio Alatriste, Rodolfo Riva Palacio Alatriste",6.0,1.0
Changeling,2008,1,2,3,4,1,Clint Eastwood,417.0,272.0
The Last Station,2009,1,3,7,2,1,Michael Hoffman,86.0,185.0
American Pastime,2007,3,7,17,4,1,Desmond Nakano,13.0,6.0
The Bucket List,2007,12,3,,4,1,Rob Reiner,353.0,201.0
Le candidat,2007,3,,,7,5,Niels Arestrup,1.0,5.0
Sukkar banat,2007,12,3,7,7,7,Nadine Labaki,67.0,112.0
Contre-enquête,2007,2,16,,7,5,Franck Mancuso,13.0,10.0
Daratt,2006,3,,,8,7,Mahamat-Saleh Haroun,8.0,35.0
Dialogue avec mon jardinier,2007,12,3,,7,5,Jean Becker,13.0,41.0
Délice Paloma,2007,3,,,7,7,Nadir Moknèche,2.0,3.0
L'ennemi intime,2007,3,4,8,7,5,Florent-Emilio Siri,12.0,30.0
J'veux pas que tu t'en ailles,2007,7,,,7,5,Bernard Jeanjean,2.0,3.0
Jean de La Fontaine - Le défi,2007,1,4,,7,5,Daniel Vigne,2.0,4.0
20 Years After,2008,3,6,15,4,1,Jim Torres,34.0,14.0
Où va la nuit,2011,3,,,7,5,Martin Provost,1.0,6.0
Maximum Ride,2016,14,5,12,4,1,Jay Martin,78.0,13.0
The Trouble with Romance,2007,12,3,7,4,1,Gene Rhee,6.0,11.0
Wages of Sin,2006,10,,,4,1,Aaron Robson,17.0,3.0
And Then Came Love,2007,12,7,,4,1,Richard Schenkman,4.0,6.0
L'étoile du soldat,2006,3,4,8,7,5,Christophe de Ponfilly,1.0,11.0
Die Anruferin,2007,3,,,1,3,Felix Randau,,11.0
The Pet,2006,3,16,,4,1,D. Stevens,27.0,7.0
Blöde Mütze!,2007,5,13,,1,3,Johannes Schmid,1.0,8.0
Razsledvane,2006,2,3,,8,7,Iglika Triffonova,1.0,3.0
Apateu,2006,10,16,,8,7,Byeong-ki Ahn,10.0,14.0
Afblijven,2006,3,13,,8,7,"Maria Peters, Arne Toonen",7.0,5.0
Arang,2006,10,16,,8,7,Sang-hoon Ahn,8.0,27.0
Gang-jeok,2006,14,2,3,8,7,Min-ho Cho,2.0,6.0
O Mistério da Estrada de Sintra,2007,5,2,9,8,7,Jorge Paixão da Costa,4.0,1.0
Saishû heiki kanojo,2005,14,6,15,6,4,Taikan Suga,6.0,3.0
2 süper film birden,2006,12,3,,8,7,Murat Seker,,1.0
Capers,2008,14,12,2,4,1,Julian M. Kheel,3.0,2.0
Eve giden yol 1914,2006,3,4,8,8,7,Semir Aslanyürek,1.0,2.0
Great World of Sound,2007,12,3,20,4,1,Craig Zobel,13.0,31.0
Hacia la oscuridad,2007,2,3,16,4,7,Antonio Negret,11.0,9.0
Ibid,2008,12,,,4,1,Russell Friedenberg,1.0,2.0
The Indian,2007,3,13,7,4,1,James R. Gorrie,25.0,1.0
Idegölö,2006,12,2,,8,7,Gergely Fonyó,1.0,
Macskafogó 2 - A sátán macskája,2007,18,12,6,8,7,Béla Ternovszky,7.0,
Night Junkies,2007,10,7,16,2,1,Lawrence Pearce,28.0,15.0
Pandemic,2009,3,15,16,4,1,Jason Connery,23.0,2.0
Phoenix,2006,3,,,4,1,Michael D. Akers,9.0,3.0
Polis,2007,14,12,2,8,7,Onur Ünlü,8.0,5.0
Rain in the Mountains,2007,12,,,4,1,"Joel Metlen, Christine Sullivan",11.0,1.0
Extraordinary Rendition,2007,3,16,,2,1,Jim Threapleton,11.0,8.0
Silent Bloodnight,2006,2,10,,8,1,"Stefan Peczelt, Elmar Weihsmann",10.0,12.0
Sinav,2006,12,3,,8,7,Ömer Faruk Sorak,8.0,2.0
Le voyage du ballon rouge,2007,3,13,,7,5,Hsiao-Hsien Hou,36.0,116.0
Dismal,2007,16,,,4,1,Ray Brown,1.0,1.0
Steppin: The Movie,2009,12,20,,4,1,Michael Taliferro,1.0,
Strange Girls,2007,16,,,4,1,Rona Mark,7.0,5.0
Watercolors,2008,3,7,,4,1,David Oliveras,17.0,11.0
Alibi,2008,12,,,8,7,Johan Nijenhuis,3.0,4.0
Hide,2008,14,2,3,8,1,K.C. Bascombe,18.0,9.0
"Io, l'altro",2006,3,,,5,2,Mohsen Melliti,1.0,5.0
"Mes amis, mes amours",2008,12,7,,7,5,Lorraine Lévy,6.0,22.0
Blood Tea and Red String,2006,18,6,,4,7,Christiane Cegavske,17.0,20.0
Hokkabaz,2006,12,3,,8,1,"Ali Taner Baltaci, Cem Yilmaz",15.0,4.0
Reprise,2006,3,,,8,7,Joachim Trier,35.0,89.0
Ciudad en celo,2006,12,7,,8,7,Hernán Gaffet,5.0,3.0
The Green Hornet,1974,14,2,15,4,1,"William Beaudine, Norman Foster",2.0,5.0
J'ai toujours rêvé d'être un gangster,2007,12,2,3,7,5,Samuel Benchetrit,6.0,16.0
Jaane Hoga Kya,2006,14,2,15,8,7,"Ankush, Glen Barreto",2.0,3.0
"Lascia perdere, Johnny!",2007,1,12,,5,2,Fabrizio Bentivoglio,2.0,4.0
Nina Frisk,2007,12,,,8,7,Maria Blom,4.0,1.0
Sev Kardesim,1972,12,7,,8,7,Ertem Egilmez,,1.0
Üç sevgili,1972,12,7,,8,7,Mehmet Dinler,,
Primo Basílio,2007,3,7,,8,7,Daniel Filho,,1.0
Slip,2006,16,,,4,1,Brian Maris,16.0,5.0
Zaky Chan,2005,12,7,,8,7,Wael Ihsan,,
Moondance Alexander,2007,3,13,,4,1,Michael Damian,11.0,7.0
Taking Chances,2009,12,,,4,1,Talmage Cooley,3.0,6.0
Shen you qing ren,2006,14,12,6,6,4,Yi-wen Chen,1.0,2.0
Tenshi,2005,6,7,,6,4,Mayumi Miyasaka,1.0,3.0
The Take,2007,14,2,3,4,1,Brad Furman,34.0,14.0
Terror at Baxter U,2003,10,,,4,1,Jeff Burton,6.0,4.0
Collier & Co.,2006,12,13,,4,1,John Schneider,9.0,2.0
Garden Party,2008,3,,,4,1,Jason Freeland,14.0,23.0
"20,13",2006,3,9,8,8,7,Joaquim Leitão,1.0,5.0
And When Did You Last See Your Father?,2007,1,3,,2,1,Anand Tucker,35.0,87.0
Dies d'agost,2006,3,,,8,7,Marc Recha,5.0,5.0
Dracula Untold,2014,14,3,6,4,1,Gary Shore,499.0,276.0
Gallowwalkers,2012,14,5,6,4,1,Andrew Goth,71.0,76.0
Honeydripper,2007,2,3,4,4,1,John Sayles,28.0,70.0
Honeyz,2007,14,12,2,8,7,Tom Six,1.0,4.0
I'm Through with White Girls (The Inevitable Undoing of Jay Brooks),2007,12,7,,4,1,Jennifer Sharp,30.0,6.0
No-Do,2009,10,9,,8,7,Elio Quiroga,12.0,43.0
Ten Inch Hero,2007,12,3,7,4,1,David Mackay,79.0,11.0
¿Y tú quién eres?,2007,3,,,8,7,Antonio Mercero,2.0,
The Connecticut Poop Movie,2006,12,,,4,1,Joe Kingsley,4.0,2.0
Evil Bong,2006,12,10,,4,1,Charles Band,36.0,31.0
"Me & You, Us, Forever",2008,3,,,4,1,Dave Christiano,13.0,2.0
Thunder Over Reno,2008,5,,,4,1,Mitch Carley,9.0,
The Wild Man of the Navidad,2008,3,10,9,4,7,"Duane Graves, Justin Meeks",8.0,22.0
A Mighty Heart,2007,1,3,4,4,1,Michael Winterbottom,121.0,191.0
Superbad,2007,12,,,4,1,Greg Mottola,619.0,265.0
Kuhu põgenevad hinged,2007,3,,,8,7,Rainer Sarnet,,
Romeo & Juliet: Sealed with a Kiss,2006,18,13,7,4,1,Phil Nibbelink,15.0,9.0
Quantum of Solace,2008,14,5,16,2,1,Marc Forster,1270.0,334.0
Disfigured,2008,3,,,4,1,Glenn Gers,4.0,7.0
The Seduction of Dr. Fugazzi,2009,16,,,4,1,October Kingsley,22.0,3.0
Et toi t'es sur qui?,2007,7,,,7,5,Lola Doillon,5.0,2.0
The Girl Next Door,2007,2,3,10,4,1,Gregory Wilson,211.0,82.0
I Can't Think Straight,2008,3,7,,2,1,Shamim Sarif,27.0,34.0
Koara kachô,2005,12,2,3,6,4,Minoru Kawasaki,11.0,26.0
Throwing Stars,2007,12,,,4,1,Todd Breau,3.0,2.0
Zarf Tarek,2006,12,7,,8,7,Wael Ihsan,1.0,
Tiangou,2006,2,3,,8,7,Jian Qi,,
Kis Vuk,2008,18,5,13,2,7,"György Gát, János Uzsák",25.0,
Aroos,1991,3,,,8,7,Behruz Afkhami,,
Dagen zonder lief,2007,12,3,,8,7,Felix van Groeningen,4.0,4.0
Férfiakt,2006,3,7,,8,7,Károly Esztergályos,4.0,4.0
Overnight,2007,3,,,8,3,Ferenc Török,2.0,
Bigga Than Ben,2008,3,,,2,1,S.A. Halewood,7.0,17.0
The Casino Job,2009,2,3,,4,1,Christopher Robin Hood,26.0,2.0
Waking Madison,2010,3,,,4,1,Katherine Brooks,53.0,5.0
Event 16,2006,15,,,8,1,Derek Pearson,10.0,3.0
I Really Hate My Job,2007,12,3,,2,1,Oliver Parker,8.0,14.0
Exodus,2007,3,,,2,1,Penny Woolcock,4.0,4.0
Sinner,2007,3,,,4,1,Marc Benardout,2.0,6.0
Zhan. gu,2007,2,3,20,8,7,Kenneth Bi,7.0,28.0
Godzilla,2014,14,5,15,4,1,Gareth Edwards,1611.0,634.0
Shiva,2006,14,2,3,8,7,Ram Gopal Varma,4.0,4.0
Ahista Ahista,2006,3,7,,8,7,Shivam Nair,13.0,3.0
Kureyon Shin-chan: Arashi wo yobu - Mouretsu! Otona teikoku no gyakushuu,2001,18,14,5,6,4,Keiichi Hara,3.0,
Svyaz,2006,3,7,,3,6,Dunya Smirnova,1.0,2.0
Reservation Road,2007,2,3,16,4,1,Terry George,77.0,109.0
The Spirit,2008,14,5,2,4,1,Frank Miller,312.0,228.0
Tekkon kinkurîto,2006,18,14,5,6,4,Michael Arias,32.0,55.0
"Definitely, Maybe",2008,12,3,7,2,1,Adam Brooks,194.0,161.0
